Sentence,label
あー絵の前でぼーっとしたいヾ(*´∀｀*)ﾉでも都会の美術館って混んでるんだよね・・,3
だめだ…ここ最近ずっと探してるけど男物のアクセサリーで良いの全く見当たらない…わたし、深いところで男の子のアクセサリーに抵抗感あるんだきっと。特にシルバー系のとか、だめ。もっとカジュアルなのってどこ…ヽ( ﾟдﾟ )ﾉ,2
花火買い出しなうー.｡ﾟ+.(・∀・)ﾟ+.ﾟ,0
調べてたらマルタ島いきたくなったきた。ねじまき鳥・・・(*・∀・*),3
ラッシュライフからのオーデュボンの祈りは微妙だったなあ。,2
まじいらいらしながらの普及学テストだわ(^-^)/,1
むりぽ！！暑くて歩けないからタリーズで英語やろ(^^),2
ap bankへの備えが足りなさ過ぎる・・・明日買いまくるしかない＞＜,0
わたしー気合いをいれて頑張らなきゃだめだーヽ( ﾟдﾟ )ﾉ,3
気分よろしくないー(´；д；｀)湿気どっかいけ！！,2
明日晴れてくださいー.｡ﾟ+.(・∀・)ﾟ+.ﾟ,3
自分からタバコの臭いしかしなくて、いかつい。,2
富士山のぼったことある人いますかー？？わたしに山について教えてほしいです。,3
ファンタズミック待ちなうヾ(*´∀｀*)ﾉ,3
FPの勉強が進まなすぎて笑えてきたもはや…,2
もうぴったり！運命！この人だ！って始まるのに、なんでおわっちゃうんだろー。完全に自分のこと棚に上げて言ってるけども。いつまで経ってもこの思考回路で、だから子どもなんだろうな。,2
えーこんなとこからじゃ流星群見れないよー。け。山の上から、降る星見てみたいな。,3
ふがいない僕は空を見た、良かったなー！文庫化待たずに買っちゃったけど後悔しないな。,0
なぜか線香花火やりたいなう…,3
やばい。くまのプーさんの映画、観たい。さすがにひとりで観る分野じゃないかなぁ笑,3
雨ふらないで雨ふらないで！！ミスチルライブ楽しみすぎるー(*・∀・*),3
このまま冷めてって老けてくのは嫌だなー,2
すり減ってくんじゃなくて積み上げてくような歳の取り方したいんだけど,3
どうしよう、たすけて、来週まじで暇になったんで遊んでください,2
まじで変質者きもすぎる。こういうときは、世の中の男いなくなれ的な気持ちになるごめんなさい。,1
ダーツとかビリヤード雑魚すぎるんで、人並みレベルになりたいと思った今日この頃。,3
前回みた夢がサバイバル系で恐かったから寝るのが恐いという悪循環w こわい人にキスされて魂吸われるのから逃げてた…現在の心理状況を教えてほしい。,0
この怒りの押さえどころが分からないorz,1
意味わからん。もーかえりたいー。,2
さあー昨日までの廃人生活とはさよならして、只今から元気に生きてくぞー。るんるん,3
もうパンみたいのじゃなくて、がっつりしっかりしたモノ食べたいー（ＴＴ）そんなこんな食欲の秋ー（ＴＴ）,3
フジファブリックいいなって今夏気づいた。生で聴いてみたかったー(TT),2
どうしよう超絶アウェーなのは嫌です。,2
秋っぽい遊びしたいー(*´`*),3
がしかし、秋っぽい遊びってなんだー。,0
みかんの皮むきすぎて手がみかん臭になるくらいみかん愛してる。,0
なんもないのになんか焦って生きてる気がする、よくない！,2
男女の友情とか危ういでしょ派、に転じました。笑,0
旅行なのに一眼の充電器忘れてしまった…なえなえなえー,2
ひっさしぶりに割とたくさんお酒飲んだら、足の関節が痛いなえ。,2
スキマスイッチ予習してないなえ。知らない曲多くても楽しむー＼(^_^)／,0
アメフト楽しかったー＼(^_^)／もうねむいよー＼(^_^)／,0
あと3日しかないのに、合格ラインまであと20点も足りない(T-T) 何事にも100％本気ってのができない自分がイヤ(T-T),2
ぎゃー早く日曜日の午前中おわれ！,3
くしゃみがバカみたいに出るし、鼻かみすぎて穴の回りがひりひりする。オワタ,2
認めるところから風邪は始まるから、わたしは決して認めないもん。健康なう,0
あああああああーうざいわ！！反面教師にしてやるもん、ばか。,1
はやく髪伸びないかな(´･_･`),3
伸びろ(´･_･`),3
癒しがほしいよー（´ｍ?）,3
もしかしたら私、城フェチかも…,3
運命の美容師さんに出会って、この冴えない髪型をどうにかこうにかしてほしい(´･_･`),3
さむすぎ…,2
雪景色の温泉街を浴衣で練り歩く旅がしたい。,3
渋谷かおす！もうこのシーズン連日渋谷！,0
わたし太ったの。ダイエット開始。,2
もう分からないページに貼ってるポストイットの量が尋常じゃないよ。何も分からない人みたいになってる(´･_･`),2
大晦日バイトなうなんだけど皆たのしそーなイベントしててうらやましいなう(´･_･`),2
あーそれにしても店長に見捨てられそうで胃がきりきりする！,2
区役所、もっと気合いれた方がいいと思う。まじで萎えるん。,0
もう感情が複雑に絡まりすぎてて誰にも説明できないんだよー。この状態が実はずーっと続いてるんだよ。,2
『僕らがいた』を読み返して泣く率、100％だよ(/_<｡)なんでか不思議なくらい感情移入できてしまうからコワイわ。,2
大学４年生にして、久しぶりに大学１年生みたいな飲みをした。すなわちマンションゲームとかリズムゲームとかウパウパゲームを極めてしまった。,0
初めてモザイクかかってる映画みた！DVDだとモザイクなしなのかなぁー。なぞ。,0
自慢話ばっかりする人も無理だけど、自信なさすぎる人も無理だから難しい。,2
